"code","dayTime","type","entryMethod","exitMethod","MINI_CHECK_flg","realEntryVolume","entry_money"
"8704","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","70","11000"
"8704","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","70","11000"
"8704","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","70","11000"
"8704","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique06.IDO_HEKIN_2_L","1","70","11000"
"8704","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","70","11000"
"8704","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","70","11000"
"8709","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"8709","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"8739","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","56","11000"
"8783","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","13","11000"
"8850","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","5","11000"
"8851","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","0","100","11000"
"8851","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","10","11000"
"8885","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","17","11000"
"8892","2017-08-17","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","25","11000"
"8892","2017-08-17","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","25","11000"
"8892","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","25","11000"
"8892","2017-08-17","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","25","11000"
"8892","2017-08-17","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","25","11000"
"8892","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","25","11000"
"8892","2017-08-17","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","25","11000"
